discipline_title,event_title,event_gender,medal_type,participant_type,country_3_letter_code,game_location,game_season,game_year,game_name
Alpine Skiing,giant slalom men,Men,Gold,Athlete,ITA,Canada,Winter,1988,Calgary 1988
Alpine Skiing,giant slalom men,Men,Gold,Athlete,ITA,France,Winter,1992,Albertville 1992
Alpine Skiing,giant slalom men,Men,Gold,Athlete,ITA,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,giant slalom men,Men,Gold,Athlete,NOR,Norway,Winter,1952,Oslo 1952
Alpine Skiing,giant slalom men,Men,Gold,Athlete,SWE,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,giant slalom men,Men,Gold,Athlete,USA,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,giant slalom men,Men,Silver,Athlete,AUT,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,giant slalom men,Men,Silver,Athlete,AUT,Canada,Winter,1988,Calgary 1988
Alpine Skiing,giant slalom men,Men,Silver,Athlete,AUT,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,giant slalom men,Men,Silver,Athlete,AUT,Japan,Winter,1998,Nagano 1998
Alpine Skiing,giant slalom men,Men,Silver,Athlete,AUT,Norway,Winter,1952,Oslo 1952
Alpine Skiing,giant slalom men,Men,Silver,Athlete,AUT,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,giant slalom men,Men,Silver,Athlete,CHE,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,giant slalom men,Men,Silver,Athlete,CHE,France,Winter,1968,Grenoble 1968
Alpine Skiing,giant slalom men,Men,Silver,Athlete,CHE,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,giant slalom men,Men,Silver,Athlete,CHE,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,giant slalom men,Men,Silver,Athlete,FRA,Italy,Winter,2006,Turin 2006
Alpine Skiing,giant slalom men,Men,Silver,Athlete,FRA,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,giant slalom men,Men,Silver,Athlete,LIE,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,giant slalom men,Men,Silver,Athlete,LUX,France,Winter,1992,Albertville 1992
Alpine Skiing,giant slalom men,Men,Silver,Athlete,NOR,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,giant slalom men,Men,Silver,Athlete,SRB,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,giant slalom men,Men,Silver,Athlete,USA,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,AUT,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,AUT,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,AUT,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,CHE,Canada,Winter,1988,Calgary 1988
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,CHE,France,Winter,1968,Grenoble 1968
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,CHE,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,CHE,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,DEU,Japan,Winter,1998,Nagano 1998
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,DEU,Norway,Winter,1952,Oslo 1952
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,DEU,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,FRA,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,FRA,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,FRA,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,ITA,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,giant slalom women,Women,Bronze,Athlete,SWE,Italy,Winter,2006,Turin 2006
Alpine Skiing,giant slalom women,Women,Gold,Athlete,CAN,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,giant slalom women,Women,Gold,Athlete,CAN,France,Winter,1968,Grenoble 1968
Alpine Skiing,giant slalom women,Women,Gold,Athlete,CHE,Canada,Winter,1988,Calgary 1988
Alpine Skiing,giant slalom women,Women,Gold,Athlete,CHE,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,giant slalom women,Women,Gold,Athlete,CHE,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,giant slalom women,Women,Gold,Athlete,DEU,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,giant slalom women,Women,Gold,Athlete,DEU,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,giant slalom women,Women,Gold,Athlete,FRA,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,giant slalom women,Women,Gold,Athlete,HRV,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,giant slalom women,Women,Gold,Athlete,ITA,Japan,Winter,1998,Nagano 1998
Alpine Skiing,giant slalom women,Women,Gold,Athlete,ITA,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,giant slalom women,Women,Gold,Athlete,LIE,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,giant slalom women,Women,Gold,Athlete,SVN,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,giant slalom women,Women,Gold,Athlete,SWE,France,Winter,1992,Albertville 1992
Alpine Skiing,giant slalom women,Women,Gold,Athlete,USA,Italy,Winter,2006,Turin 2006
Alpine Skiing,giant slalom women,Women,Gold,Athlete,USA,Norway,Winter,1952,Oslo 1952
Alpine Skiing,giant slalom women,Women,Gold,Athlete,USA,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,giant slalom women,Women,Silver,Athlete,AUT,France,Winter,1992,Albertville 1992
Alpine Skiing,giant slalom women,Women,Silver,Athlete,AUT,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,giant slalom women,Women,Silver,Athlete,AUT,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,giant slalom women,Women,Silver,Athlete,AUT,Japan,Winter,1998,Nagano 1998
Alpine Skiing,giant slalom women,Women,Silver,Athlete,AUT,Norway,Winter,1952,Oslo 1952
Alpine Skiing,giant slalom women,Women,Silver,Athlete,AUT,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,giant slalom women,Women,Silver,Athlete,DEU,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,giant slalom women,Women,Silver,Athlete,DEU,Canada,Winter,1988,Calgary 1988
Alpine Skiing,giant slalom women,Women,Silver,Athlete,DEU,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,giant slalom women,Women,Silver,Athlete,DEU,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,giant slalom women,Women,Silver,Athlete,FIN,Italy,Winter,2006,Turin 2006
Alpine Skiing,giant slalom women,Women,Silver,Athlete,FRA,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,giant slalom women,Women,Silver,Athlete,FRA,France,Winter,1968,Grenoble 1968
Alpine Skiing,giant slalom women,Women,Silver,Athlete,SVN,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,giant slalom women,Women,Silver,Athlete,SWE,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,giant slalom women,Women,Silver,Athlete,USA,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,giant slalom women,Women,Silver,Athlete,USA,France,Winter,1992,Albertville 1992
Alpine Skiing,giant slalom women,Women,Silver,Athlete,USA,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,giant slalom women,Women,Silver,Athlete,USA,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,slalom men,Men,Bronze,Athlete,AUT,France,Winter,1968,Grenoble 1968
Alpine Skiing,slalom men,Men,Bronze,Athlete,AUT,France,Winter,1992,Albertville 1992
Alpine Skiing,slalom men,Men,Bronze,Athlete,AUT,Italy,Winter,2006,Turin 2006
Alpine Skiing,slalom men,Men,Bronze,Athlete,AUT,Japan,Winter,1998,Nagano 1998
Alpine Skiing,slalom men,Men,Bronze,Athlete,AUT,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,slalom men,Men,Bronze,Athlete,CHE,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,slalom men,Men,Bronze,Athlete,FRA,Switzerland,Winter,1948,St. Moritz 1948
Alpine Skiing,slalom men,Men,Bronze,Athlete,FRA,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,slalom men,Men,Bronze,Athlete,FRA,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,slalom men,Men,Bronze,Athlete,ITA,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,slalom men,Men,Bronze,Athlete,LIE,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,slalom men,Men,Bronze,Athlete,LIE,Canada,Winter,1988,Calgary 1988
Alpine Skiing,slalom men,Men,Bronze,Athlete,NOR,Norway,Winter,1952,Oslo 1952
Alpine Skiing,slalom men,Men,Bronze,Athlete,NOR,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,slalom men,Men,Bronze,Athlete,SVN,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,slalom men,Men,Bronze,Athlete,SWE,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,slalom men,Men,Bronze,Athlete,SWE,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,slalom men,Men,Bronze,Athlete,USA,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,slalom men,Men,Gold,Athlete,AUT,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,slalom men,Men,Gold,Athlete,AUT,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,slalom men,Men,Gold,Athlete,AUT,Italy,Winter,2006,Turin 2006
Alpine Skiing,slalom men,Men,Gold,Athlete,AUT,Norway,Winter,1952,Oslo 1952
Alpine Skiing,slalom men,Men,Gold,Athlete,AUT,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,slalom men,Men,Gold,Athlete,AUT,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,slalom men,Men,Gold,Athlete,AUT,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,slalom men,Men,Gold,Athlete,CHE,Switzerland,Winter,1948,St. Moritz 1948
Alpine Skiing,slalom men,Men,Gold,Athlete,ESP,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,slalom men,Men,Gold,Athlete,FRA,France,Winter,1968,Grenoble 1968
Alpine Skiing,slalom men,Men,Gold,Athlete,FRA,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,slalom men,Men,Gold,Athlete,ITA,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,slalom men,Men,Gold,Athlete,ITA,Canada,Winter,1988,Calgary 1988
Alpine Skiing,slalom men,Men,Gold,Athlete,ITA,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,slalom men,Men,Gold,Athlete,NOR,France,Winter,1992,Albertville 1992
Alpine Skiing,slalom men,Men,Gold,Athlete,NOR,Japan,Winter,1998,Nagano 1998
Alpine Skiing,slalom men,Men,Gold,Athlete,SWE,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,slalom men,Men,Gold,Athlete,USA,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,slalom men,Men,Silver,Athlete,AUT,France,Winter,1968,Grenoble 1968
Alpine Skiing,slalom men,Men,Silver,Athlete,AUT,Italy,Winter,2006,Turin 2006
Alpine Skiing,slalom men,Men,Silver,Athlete,AUT,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,slalom men,Men,Silver,Athlete,AUT,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,slalom men,Men,Silver,Athlete,DEU,Canada,Winter,1988,Calgary 1988
Alpine Skiing,slalom men,Men,Silver,Athlete,FRA,Switzerland,Winter,1948,St. Moritz 1948
Alpine Skiing,slalom men,Men,Silver,Athlete,FRA,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,slalom men,Men,Silver,Athlete,HRV,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,slalom men,Men,Silver,Athlete,ITA,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,slalom men,Men,Silver,Athlete,ITA,France,Winter,1992,Albertville 1992
Alpine Skiing,slalom men,Men,Silver,Athlete,ITA,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,slalom men,Men,Silver,Athlete,ITA,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,slalom men,Men,Silver,Athlete,JPN,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,slalom men,Men,Silver,Athlete,NOR,Japan,Winter,1998,Nagano 1998
Alpine Skiing,slalom men,Men,Silver,Athlete,NOR,Norway,Winter,1952,Oslo 1952
Alpine Skiing,slalom men,Men,Silver,Athlete,USA,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,slalom men,Men,Silver,Athlete,USA,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,slalom men,Men,Silver,Athlete,USA,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,slalom women,Women,Bronze,Athlete,AUS,Japan,Winter,1998,Nagano 1998
Alpine Skiing,slalom women,Women,Bronze,Athlete,AUT,Italy,Winter,2006,Turin 2006
Alpine Skiing,slalom women,Women,Bronze,Athlete,AUT,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,slalom women,Women,Bronze,Athlete,AUT,Switzerland,Winter,1948,St. Moritz 1948
Alpine Skiing,slalom women,Women,Bronze,Athlete,CHE,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,slalom women,Women,Bronze,Athlete,CZE,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,slalom women,Women,Bronze,Athlete,DEU,Canada,Winter,1988,Calgary 1988
Alpine Skiing,slalom women,Women,Bronze,Athlete,DEU,Norway,Winter,1952,Oslo 1952
Alpine Skiing,slalom women,Women,Bronze,Athlete,DEU,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,slalom women,Women,Bronze,Athlete,ESP,France,Winter,1992,Albertville 1992
Alpine Skiing,slalom women,Women,Bronze,Athlete,FRA,France,Winter,1968,Grenoble 1968
Alpine Skiing,slalom women,Women,Bronze,Athlete,FRA,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,slalom women,Women,Bronze,Athlete,LIE,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,slalom women,Women,Bronze,Athlete,LIE,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,slalom women,Women,Bronze,Athlete,RUS,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,slalom women,Women,Bronze,Athlete,SVN,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,slalom women,Women,Bronze,Athlete,SWE,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,slalom women,Women,Bronze,Athlete,USA,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,slalom women,Women,Gold,Athlete,AUT,France,Winter,1992,Albertville 1992
Alpine Skiing,slalom women,Women,Gold,Athlete,CAN,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,slalom women,Women,Gold,Athlete,CHE,Canada,Winter,1988,Calgary 1988
Alpine Skiing,slalom women,Women,Gold,Athlete,CHE,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,slalom women,Women,Gold,Athlete,CHE,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,slalom women,Women,Gold,Athlete,DEU,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,slalom women,Women,Gold,Athlete,DEU,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,slalom women,Women,Gold,Athlete,DEU,Japan,Winter,1998,Nagano 1998
Alpine Skiing,slalom women,Women,Gold,Athlete,FRA,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,slalom women,Women,Gold,Athlete,FRA,France,Winter,1968,Grenoble 1968
Alpine Skiing,slalom women,Women,Gold,Athlete,HRV,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,slalom women,Women,Gold,Athlete,ITA,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,slalom women,Women,Gold,Athlete,LIE,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,slalom women,Women,Gold,Athlete,SWE,Italy,Winter,2006,Turin 2006
Alpine Skiing,slalom women,Women,Gold,Athlete,USA,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,slalom women,Women,Gold,Athlete,USA,Norway,Winter,1952,Oslo 1952
Alpine Skiing,slalom women,Women,Gold,Athlete,USA,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,slalom women,Women,Gold,Athlete,USA,Switzerland,Winter,1948,St. Moritz 1948
Alpine Skiing,slalom women,Women,Silver,Athlete,AUT,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,slalom women,Women,Silver,Athlete,AUT,Italy,Winter,1956,Cortina d'Ampezzo 1956
Alpine Skiing,slalom women,Women,Silver,Athlete,AUT,Italy,Winter,2006,Turin 2006
Alpine Skiing,slalom women,Women,Silver,Athlete,AUT,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,slalom women,Women,Silver,Athlete,AUT,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,slalom women,Women,Silver,Athlete,CAN,France,Winter,1968,Grenoble 1968
Alpine Skiing,slalom women,Women,Silver,Athlete,CHE,Switzerland,Winter,1948,St. Moritz 1948
Alpine Skiing,slalom women,Women,Silver,Athlete,DEU,Norway,Winter,1952,Oslo 1952
Alpine Skiing,slalom women,Women,Silver,Athlete,DEU,United States,Winter,1980,Lake Placid 1980
Alpine Skiing,slalom women,Women,Silver,Athlete,FRA,Austria,Winter,1964,Innsbruck 1964
Alpine Skiing,slalom women,Women,Silver,Athlete,FRA,Japan,Winter,1972,Sapporo 1972
Alpine Skiing,slalom women,Women,Silver,Athlete,FRA,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,slalom women,Women,Silver,Athlete,FRA,Yugoslavia,Winter,1984,Sarajevo 1984
Alpine Skiing,slalom women,Women,Silver,Athlete,ITA,Austria,Winter,1976,Innsbruck 1976
Alpine Skiing,slalom women,Women,Silver,Athlete,ITA,Japan,Winter,1998,Nagano 1998
Alpine Skiing,slalom women,Women,Silver,Athlete,NZL,France,Winter,1992,Albertville 1992
Alpine Skiing,slalom women,Women,Silver,Athlete,SRB,Canada,Winter,1988,Calgary 1988
Alpine Skiing,slalom women,Women,Silver,Athlete,USA,United States,Winter,1960,Squaw Valley 1960
Alpine Skiing,super-G men,Men,Bronze,Athlete,AUT,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,super-G men,Men,Bronze,Athlete,CAN,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,super-G men,Men,Bronze,Athlete,CHE,Italy,Winter,2006,Turin 2006
Alpine Skiing,super-G men,Men,Bronze,Athlete,NOR,France,Winter,1992,Albertville 1992
Alpine Skiing,super-G men,Men,Bronze,Athlete,NOR,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,super-G men,Men,Bronze,Athlete,SWE,Canada,Winter,1988,Calgary 1988
Alpine Skiing,super-G men,Men,Bronze,Athlete,USA,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,super-G men,Men,Bronze,Athlete,USA,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,super-G men,Men,Gold,Athlete,AUT,Japan,Winter,1998,Nagano 1998
Alpine Skiing,super-G men,Men,Gold,Athlete,DEU,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,super-G men,Men,Gold,Athlete,FRA,Canada,Winter,1988,Calgary 1988
Alpine Skiing,super-G men,Men,Gold,Athlete,NOR,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,super-G men,Men,Gold,Athlete,NOR,France,Winter,1992,Albertville 1992
Alpine Skiing,super-G men,Men,Gold,Athlete,NOR,Italy,Winter,2006,Turin 2006
Alpine Skiing,super-G men,Men,Gold,Athlete,NOR,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,super-G men,Men,Gold,Athlete,NOR,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,super-G men,Men,Silver,Athlete,AUT,Canada,Winter,1988,Calgary 1988
Alpine Skiing,super-G men,Men,Silver,Athlete,AUT,Italy,Winter,2006,Turin 2006
Alpine Skiing,super-G men,Men,Silver,Athlete,AUT,Japan,Winter,1998,Nagano 1998
Alpine Skiing,super-G men,Men,Silver,Athlete,AUT,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,super-G men,Men,Silver,Athlete,CHE,Japan,Winter,1998,Nagano 1998
Alpine Skiing,super-G men,Men,Silver,Athlete,LUX,France,Winter,1992,Albertville 1992
Alpine Skiing,super-G men,Men,Silver,Athlete,USA,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,super-G men,Men,Silver,Athlete,USA,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,super-G men,Men,Silver,Athlete,USA,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,super-G women,Women,Bronze,Athlete,AUT,Italy,Winter,2006,Turin 2006
Alpine Skiing,super-G women,Women,Bronze,Athlete,AUT,Japan,Winter,1998,Nagano 1998
Alpine Skiing,super-G women,Women,Bronze,Athlete,AUT,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,super-G women,Women,Bronze,Athlete,CAN,Canada,Winter,1988,Calgary 1988
Alpine Skiing,super-G women,Women,Bronze,Athlete,DEU,France,Winter,1992,Albertville 1992
Alpine Skiing,super-G women,Women,Bronze,Athlete,ITA,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,super-G women,Women,Bronze,Athlete,ITA,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,super-G women,Women,Bronze,Athlete,USA,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,super-G women,Women,Gold,Athlete,AUT,Canada,Winter,1988,Calgary 1988
Alpine Skiing,super-G women,Women,Gold,Athlete,AUT,Canada,Winter,2010,Vancouver 2010
Alpine Skiing,super-G women,Women,Gold,Athlete,AUT,Italy,Winter,2006,Turin 2006
Alpine Skiing,super-G women,Women,Gold,Athlete,AUT,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,super-G women,Women,Gold,Athlete,ITA,France,Winter,1992,Albertville 1992
Alpine Skiing,super-G women,Women,Gold,Athlete,ITA,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,super-G women,Women,Gold,Athlete,USA,Japan,Winter,1998,Nagano 1998
Alpine Skiing,super-G women,Women,Gold,Athlete,USA,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,super-G women,Women,Silver,Athlete,AUT,Japan,Winter,1998,Nagano 1998
Alpine Skiing,super-G women,Women,Silver,Athlete,CHE,Canada,Winter,1988,Calgary 1988
Alpine Skiing,super-G women,Women,Silver,Athlete,DEU,Russian Federation,Winter,2014,Sochi 2014
Alpine Skiing,super-G women,Women,Silver,Athlete,FRA,France,Winter,1992,Albertville 1992
Alpine Skiing,super-G women,Women,Silver,Athlete,HRV,Italy,Winter,2006,Turin 2006
Alpine Skiing,super-G women,Women,Silver,Athlete,HRV,United States,Winter,2002,Salt Lake City 2002
Alpine Skiing,super-G women,Women,Silver,Athlete,RUS,Norway,Winter,1994,Lillehammer 1994
Alpine Skiing,super-G women,Women,Silver,Athlete,SVN,Canada,Winter,2010,Vancouver 2010
Archery,Championnat Du Monde Men,Men,Gold,Athlete,FRA,France,Summer,1900,Paris 1900
Archery,Championnat Du Monde Men,Men,Silver,Athlete,BEL,France,Summer,1900,Paris 1900
Archery,Individual Competition women,Women,Bronze,Athlete,EUN,Spain,Summer,1992,Barcelona 1992
Archery,Individual Competition women,Women,Bronze,Athlete,KOR,Brazil,Summer,2016,Rio 2016
Archery,Individual Competition women,Women,Gold,Athlete,KOR,Brazil,Summer,2016,Rio 2016
Archery,Individual Competition women,Women,Gold,Athlete,KOR,Spain,Summer,1992,Barcelona 1992
Archery,Individual Competition women,Women,Silver,Athlete,DEU,Brazil,Summer,2016,Rio 2016
